# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
2.159,0.164,2786.887,600.656,0.28,0.003,62.496,44.975,119.166,0.566,0.391,0.043,0.132,0.566,0.041,0.111,-4.342e-4,0,0.015,1.242,1.227,6.595e-4,998.242,0.001,339.885,0.307,6.4,32.17
2.164,0.119,2786.568,600.336,0.28,0.003,62.513,44.971,118.969,0.566,0.391,0.043,0.132,0.566,0.03,0.081,-3.027e-4,0,0.015,1.242,1.227,6.814e-4,998.186,0.001,339.883,0.307,6.4,32.17
2.168,0.074,2786.247,600.016,0.279,0.003,62.529,44.967,118.772,0.566,0.391,0.043,0.132,0.566,0.018,0.049,-1.998e-4,0,0.014,1.242,1.227,6.791e-4,998.13,0.001,339.881,0.308,6.4,32.17
2.173,0.03,2785.926,599.694,0.279,0.003,62.541,44.963,118.575,0.566,0.391,0.043,0.132,0.566,0.007,0.02,-1.933e-4,0,0.014,1.242,1.227,5.643e-4,998.073,0.001,339.879,0.308,6.4,32.17
2.177,0.021,2785.603,599.371,0.279,0.003,62.557,44.959,118.376,0.566,0.391,0.043,0.132,0.566,0.005,0.015,-3.516e-4,0,0.014,1.242,1.228,-5.484e-4,998.016,0.001,339.877,0.308,6.4,32.17
2.182,0.063,2785.279,599.048,0.279,0.003,62.536,44.956,118.178,0.567,0.391,0.043,0.132,0.567,0.016,0.044,-2.894e-4,0,0.014,1.242,1.228,-6.886e-4,997.959,0.001,339.875,0.309,6.4,32.17
2.187,0.105,2784.955,598.723,0.279,0.003,62.517,44.952,117.978,0.567,0.391,0.043,0.132,0.567,0.026,0.072,-4.383e-5,0,0.014,1.242,1.228,-6.615e-4,997.902,0.001,339.873,0.309,6.4,32.17
2.191,0.147,2784.629,598.397,0.279,0.003,62.5,44.948,117.778,0.567,0.391,0.043,0.132,0.567,0.037,0.101,-2.293e-4,0,0.014,1.242,1.228,-6.175e-4,997.844,0.001,339.871,0.31,6.4,32.17
2.196,0.186,2784.302,598.07,0.279,0.003,62.483,44.944,117.577,0.567,0.391,0.043,0.132,0.567,0.046,0.128,-1.707e-4,0,0.014,1.242,1.228,-5.638e-4,997.787,0.001,339.87,0.31,6.4,32.17
2.201,0.223,2783.974,597.743,0.279,0.003,62.468,44.94,117.375,0.567,0.391,0.043,0.133,0.567,0.056,0.154,-4.637e-4,0,0.014,1.242,1.228,-5.04e-4,997.728,0.001,339.868,0.31,6.4,32.17
2.206,0.257,2783.645,597.414,0.279,0.003,62.454,44.936,117.173,0.567,0.391,0.043,0.133,0.567,0.064,0.177,-1.622e-4,0,0.014,1.242,1.228,-4.442e-4,997.67,0.001,339.866,0.311,6.4,32.17
2.21,0.288,2783.315,597.084,0.279,0.003,62.441,44.932,116.97,0.567,0.391,0.043,0.133,0.567,0.072,0.198,4.588e-4,0,0.014,1.242,1.228,-3.811e-4,997.612,0.001,339.864,0.311,6.4,32.17
2.215,0.316,2782.984,596.753,0.279,0.003,62.429,44.928,116.767,0.567,0.391,0.044,0.133,0.567,0.079,0.218,-1.354e-4,0,0.014,1.242,1.229,-3.17e-4,997.553,0.001,339.862,0.312,6.4,32.17
2.22,0.342,2782.652,596.42,0.279,0.003,62.419,44.924,116.563,0.567,0.391,0.044,0.133,0.567,0.086,0.235,4.991e-4,0,0.014,1.242,1.229,-2.539e-4,997.494,0.001,339.86,0.312,6.4,32.17
2.225,0.364,2782.319,596.087,0.279,0.003,62.41,44.92,116.358,0.567,0.391,0.044,0.133,0.568,0.091,0.25,9.824e-5,0,0.013,1.242,1.229,-1.941e-4,997.434,0.001,339.858,0.312,6.4,32.17
2.229,0.382,2781.985,595.753,0.279,0.003,62.403,44.916,116.153,0.567,0.391,0.044,0.133,0.568,0.096,0.263,1.313e-4,0,0.013,1.242,1.229,-1.396e-4,997.375,0.001,339.856,0.313,6.4,32.17
2.234,0.397,2781.649,595.418,0.279,0.003,62.397,44.912,115.947,0.568,0.391,0.044,0.133,0.568,0.1,0.272,-3.293e-4,0,0.013,1.242,1.229,-9.225e-5,997.315,0.001,339.854,0.313,6.4,32.17
2.239,0.407,2781.313,595.082,0.279,0.003,62.393,44.908,115.74,0.568,0.391,0.044,0.133,0.568,0.102,0.28,2.395e-4,0,0.013,1.242,1.229,-5.36e-5,997.254,0.001,339.852,0.314,6.4,32.17
2.244,0.414,2780.976,594.744,0.279,0.003,62.391,44.904,115.533,0.568,0.391,0.044,0.133,0.568,0.104,0.284,4.395e-4,0,0.013,1.242,1.229,-2.486e-5,997.194,0.001,339.85,0.314,6.4,32.17
2.249,0.416,2780.637,594.406,0.279,0.003,62.39,44.9,115.324,0.568,0.391,0.044,0.133,0.568,0.105,0.287,4.096e-4,0,0.013,1.243,1.229,-6.87e-6,997.133,0.001,339.848,0.314,6.4,32.17
2.254,0.419,2780.297,594.066,0.279,0.003,62.39,44.896,115.116,0.568,0.391,0.044,0.133,0.568,0.105,0.288,4.145e-4,0,0.013,1.243,1.23,-3.066e-7,997.072,0.001,339.846,0.315,6.4,32.17
2.259,0.42,2779.957,593.725,0.279,0.003,62.39,44.892,114.906,0.568,0.391,0.044,0.133,0.568,0.106,0.289,1.165e-4,0,0.013,1.243,1.23,2.101e-6,997.011,0.001,339.844,0.315,6.4,32.17
2.263,0.419,2779.615,593.384,0.279,0.003,62.391,44.888,114.697,0.568,0.391,0.044,0.133,0.568,0.105,0.288,3.289e-4,0,0.013,1.243,1.23,1.216e-5,996.95,0.001,339.841,0.315,6.4,32.17
2.268,0.415,2779.273,593.042,0.279,0.003,62.393,44.884,114.486,0.568,0.391,0.044,0.133,0.569,0.104,0.285,3.041e-4,0,0.013,1.243,1.23,3.07e-5,996.888,0.001,339.839,0.316,6.4,32.17
2.273,0.408,2778.93,592.698,0.279,0.003,62.397,44.88,114.275,0.568,0.391,0.044,0.133,0.569,0.102,0.28,-1.452e-4,0,0.013,1.243,1.23,5.775e-5,996.826,0.001,339.837,0.316,6.4,32.17
2.278,0.397,2778.586,592.354,0.279,0.003,62.402,44.875,114.064,0.568,0.391,0.045,0.133,0.569,0.1,0.273,-1.386e-4,0,0.013,1.243,1.23,9.309e-5,996.764,0.001,339.835,0.317,6.4,32.17
2.283,0.384,2778.241,592.009,0.279,0.003,62.408,44.871,113.852,0.569,0.391,0.045,0.133,0.569,0.097,0.265,-3.584e-5,0,0.013,1.243,1.23,1.362e-4,996.701,0.001,339.833,0.317,6.4,32.17
2.288,0.368,2777.895,591.663,0.279,0.003,62.415,44.867,113.639,0.569,0.391,0.045,0.133,0.569,0.092,0.253,4.927e-4,0,0.013,1.243,1.23,1.862e-4,996.639,0.001,339.831,0.317,6.4,32.17
2.293,0.348,2777.547,591.316,0.278,0.003,62.424,44.863,113.426,0.569,0.391,0.045,0.133,0.569,0.087,0.24,-6.726e-5,0,0.012,1.243,1.23,2.421e-4,996.576,0.001,339.829,0.318,6.4,32.17
2.298,0.326,2777.199,590.968,0.278,0.003,62.434,44.859,113.212,0.569,0.391,0.045,0.133,0.569,0.082,0.224,4.812e-4,0,0.012,1.243,1.231,3.026e-4,996.512,0.001,339.827,0.318,6.4,32.17
2.303,0.299,2776.85,590.618,0.278,0.003,62.446,44.855,112.997,0.569,0.391,0.045,0.133,0.569,0.075,0.205,4.9e-4,0,0.012,1.243,1.231,3.661e-4,996.449,0.001,339.825,0.319,6.4,32.17
2.308,0.268,2776.5,590.268,0.278,0.003,62.459,44.85,112.782,0.569,0.391,0.045,0.133,0.569,0.067,0.185,-1.507e-4,0,0.012,1.243,1.231,4.301e-4,996.385,0.001,339.822,0.319,6.4,32.17
2.313,0.235,2776.148,589.916,0.278,0.003,62.474,44.846,112.565,0.569,0.391,0.045,0.133,0.569,0.059,0.162,-3.874e-4,0,0.012,1.243,1.231,4.923e-4,996.321,0.001,339.82,0.319,6.4,32.17
2.318,0.199,2775.795,589.563,0.278,0.003,62.489,44.842,112.348,0.569,0.391,0.045,0.133,0.569,0.05,0.137,4.114e-4,0,0.012,1.243,1.231,5.504e-4,996.257,0.001,339.818,0.32,6.4,32.17
2.323,0.161,2775.441,589.209,0.278,0.003,62.506,44.838,112.131,0.569,0.391,0.045,0.133,0.569,0.04,0.111,4.632e-4,0,0.012,1.243,1.231,6.024e-4,996.192,0.001,339.816,0.32,6.4,32.17
2.329,0.121,2775.085,588.854,0.278,0.003,62.523,44.833,111.912,0.57,0.391,0.045,0.133,0.57,0.03,0.083,2.222e-4,0,0.012,1.243,1.231,6.464e-4,996.127,0.001,339.814,0.321,6.4,32.17
2.334,0.08,2774.728,588.497,0.278,0.003,62.541,44.829,111.693,0.57,0.391,0.045,0.133,0.57,0.02,0.054,-2.698e-5,0,0.012,1.243,1.231,6.802e-4,996.062,0.001,339.812,0.321,6.4,32.17
2.339,0.038,2774.37,588.139,0.278,0.003,62.56,44.825,111.473,0.57,0.391,0.046,0.133,0.57,0.009,0.025,-8.034e-5,0,0.012,1.243,1.232,6.954e-4,995.996,0.001,339.809,0.321,6.4,32.17
2.344,0.009,2774.011,587.78,0.278,0.003,62.558,44.821,111.252,0.57,0.391,0.046,0.133,0.57,0.002,0.007,-4.308e-4,0,0.012,1.243,1.232,-2.678e-4,995.93,0.001,339.807,0.322,6.4,32.17
2.349,0.05,2773.65,587.419,0.278,0.003,62.554,44.816,111.031,0.57,0.391,0.046,0.133,0.57,0.012,0.035,4.619e-4,0,0.012,1.243,1.232,-6.791e-4,995.864,0.001,339.805,0.322,6.4,32.17
2.354,0.092,2773.288,587.057,0.278,0.003,62.539,44.812,110.808,0.57,0.391,0.046,0.134,0.57,0.023,0.064,-4.527e-4,0,0.012,1.244,1.232,-6.779e-4,995.797,0.001,339.803,0.323,6.4,32.17
2.358,0.122,2773.033,586.801,0.278,0.003,62.528,44.809,110.651,0.57,0.391,0.046,0.134,0.57,0.03,0.085,-2.409e-4,0,0.012,1.244,1.232,-6.64e-4,995.75,0.001,339.801,0.323,6.4,32.17
2.363,0.163,2772.761,586.529,0.278,0.003,62.513,44.805,110.465,0.57,0.391,0.046,0.134,0.57,0.041,0.113,-4.127e-4,0,0.012,1.244,1.232,-6.322e-4,995.683,0.001,339.799,0.323,6.4,32.17
2.368,0.204,2772.487,586.256,0.278,0.003,62.498,44.802,110.279,0.57,0.391,0.046,0.134,0.57,0.051,0.142,-3.002e-4,0,0.011,1.244,1.232,-5.887e-4,995.615,0.001,339.797,0.324,6.4,32.17
2.374,0.243,2772.213,585.981,0.278,0.003,62.483,44.799,110.092,0.57,0.391,0.046,0.134,0.57,0.061,0.169,-8.53e-5,0,0.011,1.244,1.232,-5.353e-4,995.548,0.001,339.794,0.324,6.4,32.17
2.379,0.281,2771.938,585.706,0.278,0.003,62.469,44.796,109.904,0.57,0.391,0.046,0.134,0.571,0.071,0.195,7.168e-5,0,0.011,1.244,1.232,-4.741e-4,995.479,0.001,339.792,0.324,6.4,32.17
2.384,0.317,2771.661,585.43,0.278,0.003,62.455,44.792,109.716,0.571,0.391,0.046,0.134,0.571,0.079,0.219,-3.935e-4,0,0.011,1.244,1.233,-4.074e-4,995.411,0.001,339.79,0.325,6.4,32.17
2.39,0.349,2771.384,585.153,0.278,0.003,62.443,44.789,109.526,0.571,0.391,0.046,0.134,0.571,0.088,0.242,-1.233e-4,0,0.011,1.244,1.233,-3.378e-4,995.342,0.001,339.787,0.325,6.4,32.17
2.395,0.379,2771.106,584.874,0.278,0.003,62.431,44.786,109.337,0.571,0.391,0.046,0.134,0.571,0.095,0.263,-4.592e-4,0,0.011,1.244,1.233,-2.68e-4,995.273,0.001,339.785,0.326,6.4,32.17
2.4,0.406,2770.827,584.595,0.278,0.003,62.421,44.782,109.146,0.571,0.391,0.046,0.134,0.571,0.102,0.282,-4.587e-4,0,0.011,1.244,1.233,-2.004e-4,995.204,0.001,339.783,0.326,6.4,32.17
2.406,0.427,2770.546,584.315,0.278,0.003,62.412,44.779,108.955,0.571,0.391,0.047,0.134,0.571,0.108,0.297,4.919e-4,0,0.011,1.244,1.233,-1.321e-4,995.134,0.001,339.78,0.326,6.4,32.17
2.411,0.443,2770.265,584.033,0.278,0.003,62.405,44.775,108.763,0.571,0.391,0.047,0.134,0.571,0.112,0.308,-4.794e-4,0,0.011,1.244,1.233,-7.543e-5,995.064,0.001,339.778,0.327,6.4,32.17
2.417,0.454,2769.982,583.75,0.278,0.003,62.4,44.772,108.57,0.571,0.391,0.047,0.134,0.572,0.114,0.315,-1.312e-4,0,0.011,1.244,1.233,-3.334e-5,994.993,0.001,339.776,0.327,6.4,32.17
2.422,0.458,2769.697,583.466,0.278,0.003,62.397,44.769,108.376,0.571,0.391,0.047,0.134,0.572,0.115,0.318,-2.027e-4,0,0.011,1.244,1.233,-7.823e-6,994.922,0.001,339.773,0.328,6.4,32.17
2.428,0.456,2769.412,583.18,0.278,0.003,62.397,44.765,108.181,0.571,0.391,0.047,0.134,0.572,0.115,0.317,-4.002e-4,0,0.011,1.244,1.234,4.122e-8,994.851,0.001,339.771,0.328,6.4,32.17
2.433,0.449,2769.125,582.893,0.278,0.003,62.399,44.762,107.985,0.572,0.391,0.047,0.134,0.572,0.113,0.312,-2.246e-4,0,0.011,1.244,1.234,1.016e-5,994.779,0.001,339.769,0.328,6.4,32.17
2.439,0.435,2768.837,582.605,0.277,0.003,62.403,44.758,107.789,0.572,0.391,0.047,0.134,0.572,0.11,0.302,-3.401e-4,0,0.011,1.244,1.234,3.74e-5,994.706,0.001,339.766,0.329,6.4,32.17
2.444,0.416,2768.548,582.316,0.277,0.003,62.409,44.755,107.592,0.572,0.391,0.047,0.134,0.572,0.105,0.289,6.778e-5,0,0.01,1.244,1.234,7.999e-5,994.634,0.001,339.764,0.329,6.4,32.17
2.45,0.391,2768.257,582.026,0.277,0.003,62.418,44.751,107.393,0.572,0.391,0.047,0.134,0.572,0.098,0.272,-2.559e-4,0,0.01,1.244,1.234,1.353e-4,994.561,0.001,339.761,0.33,6.4,32.17
2.455,0.36,2767.965,581.734,0.277,0.003,62.429,44.748,107.194,0.572,0.391,0.047,0.134,0.572,0.091,0.25,-3.209e-4,0,0.01,1.244,1.234,2.004e-4,994.487,0.001,339.759,0.33,6.4,32.17
2.461,0.325,2767.673,581.441,0.277,0.003,62.442,44.744,106.995,0.572,0.391,0.047,0.134,0.572,0.082,0.225,-4.156e-4,0,0.01,1.244,1.234,2.71e-4,994.414,0.001,339.756,0.33,6.4,32.17
2.467,0.285,2767.378,581.147,0.277,0.003,62.457,44.741,106.794,0.572,0.391,0.047,0.134,0.572,0.071,0.197,8.281e-5,0,0.01,1.245,1.234,3.426e-4,994.339,0.001,339.754,0.331,6.4,32.17
2.472,0.241,2767.083,580.851,0.277,0.003,62.474,44.737,106.592,0.572,0.391,0.047,0.134,0.572,0.06,0.167,4.118e-4,0,0.01,1.245,1.234,4.107e-4,994.265,0.001,339.751,0.331,6.4,32.17
2.478,0.194,2766.786,580.555,0.277,0.003,62.493,44.733,106.39,0.572,0.391,0.048,0.134,0.572,0.049,0.134,-3.076e-4,0,0.01,1.245,1.235,4.708e-4,994.19,0.001,339.749,0.332,6.4,32.17
2.484,0.144,2766.488,580.257,0.277,0.003,62.513,44.73,106.187,0.572,0.39,0.048,0.134,0.573,0.036,0.1,6.25e-5,0,0.01,1.245,1.235,5.181e-4,994.114,0.001,339.746,0.332,6.4,32.17
2.489,0.093,2766.189,579.957,0.277,0.003,62.534,44.726,105.983,0.573,0.39,0.048,0.134,0.573,0.023,0.064,2.278e-4,0,0.01,1.245,1.235,5.455e-4,994.038,0.001,339.744,0.332,6.4,32.17
2.495,0.042,2765.889,579.657,0.277,0.003,62.558,44.723,105.778,0.573,0.39,0.048,0.134,0.573,0.01,0.029,2.289e-4,0,0.01,1.245,1.235,5.13e-4,993.962,0.001,339.741,0.333,6.4,32.17
2.501,0.018,2765.587,579.355,0.277,0.003,62.568,44.719,105.572,0.573,0.39,0.048,0.134,0.573,0.005,0.013,4.763e-4,0,0.01,1.245,1.235,-2.867e-4,993.885,0.001,339.739,0.333,6.4,32.17
2.507,0.064,2765.284,579.053,0.277,0.003,62.546,44.715,105.365,0.573,0.39,0.048,0.134,0.573,0.016,0.045,3.549e-4,0,0.01,1.245,1.235,-5.446e-4,993.808,0.001,339.736,0.334,6.4,32.17
2.513,0.112,2764.98,578.748,0.277,0.003,62.529,44.712,105.158,0.573,0.39,0.048,0.134,0.573,0.028,0.079,-5.301e-5,0,0.01,1.245,1.235,-5.268e-4,993.731,0.001,339.733,0.334,6.4,32.17
2.519,0.158,2764.675,578.443,0.277,0.003,62.513,44.708,104.95,0.573,0.39,0.048,0.135,0.573,0.04,0.11,-3.24e-4,0,0.01,1.245,1.235,-4.833e-4,993.653,0.001,339.731,0.334,6.4,32.17
2.524,0.202,2764.368,578.137,0.277,0.003,62.497,44.704,104.741,0.573,0.39,0.048,0.135,0.573,0.051,0.141,-7.879e-5,0,0.01,1.245,1.236,-4.263e-4,993.575,0.001,339.728,0.335,6.4,32.17
2.53,0.242,2764.061,577.829,0.277,0.003,62.484,44.7,104.531,0.573,0.39,0.048,0.135,0.573,0.061,0.168,-9.616e-5,0,0.009,1.245,1.236,-3.607e-4,993.496,0.001,339.725,0.335,6.4,32.17
2.536,0.278,2763.752,577.52,0.277,0.003,62.472,44.697,104.32,0.573,0.39,0.048,0.135,0.574,0.07,0.194,3.964e-4,0,0.009,1.245,1.236,-2.908e-4,993.417,0.001,339.723,0.336,6.4,32.17
2.542,0.309,2763.441,577.21,0.277,0.003,62.461,44.693,104.109,0.574,0.39,0.048,0.135,0.574,0.078,0.216,5.478e-5,0,0.009,1.245,1.236,-2.209e-4,993.338,0.001,339.72,0.336,6.4,32.17
2.548,0.335,2763.13,576.898,0.277,0.003,62.453,44.689,103.896,0.574,0.39,0.049,0.135,0.574,0.084,0.234,4.249e-4,0,0.009,1.245,1.236,-1.552e-4,993.258,0.001,339.717,0.336,6.4,32.17
2.554,0.356,2762.817,576.586,0.277,0.003,62.447,44.685,103.683,0.574,0.39,0.049,0.135,0.574,0.09,0.249,-7.607e-5,0,0.009,1.245,1.236,-9.673e-5,993.177,0.001,339.715,0.337,6.4,32.17
2.56,0.372,2762.503,576.271,0.277,0.003,62.442,44.681,103.468,0.574,0.39,0.049,0.135,0.574,0.093,0.26,3.474e-4,0,0.009,1.245,1.236,-4.968e-5,993.097,0.001,339.712,0.337,6.4,32.17
2.566,0.38,2762.187,575.956,0.277,0.003,62.44,44.678,103.253,0.574,0.39,0.049,0.135,0.574,0.096,0.266,-2.97e-4,0,0.009,1.245,1.236,-1.731e-5,993.015,0.001,339.709,0.338,6.4,32.17
2.572,0.382,2761.87,575.639,0.277,0.003,62.441,44.674,103.037,0.574,0.39,0.049,0.135,0.574,0.096,0.267,4.208e-4,0,0.009,1.245,1.236,-1.499e-6,992.934,0.001,339.707,0.338,6.4,32.17
2.579,0.377,2761.552,575.32,0.277,0.003,62.444,44.67,102.82,0.574,0.39,0.049,0.135,0.574,0.095,0.264,2.428e-4,0,0.009,1.246,1.237,2.915e-6,992.851,0.001,339.704,0.338,6.4,32.17
2.585,0.366,2761.232,575,0.277,0.003,62.449,44.666,102.601,0.574,0.39,0.049,0.135,0.575,0.092,0.256,3.402e-4,0,0.009,1.246,1.237,2.101e-5,992.769,0.001,339.701,0.339,6.4,32.17
2.591,0.347,2760.91,574.679,0.277,0.003,62.457,44.662,102.382,0.574,0.39,0.049,0.135,0.575,0.087,0.242,4.608e-4,0,0.009,1.246,1.237,5.402e-5,992.686,0.001,339.698,0.339,6.4,32.17
2.597,0.323,2760.587,574.356,0.277,0.003,62.467,44.658,102.162,0.575,0.39,0.049,0.135,0.575,0.081,0.225,1.564e-4,0,0.009,1.246,1.237,9.906e-5,992.602,0.001,339.695,0.34,6.4,32.17
2.603,0.292,2760.263,574.031,0.276,0.003,62.478,44.654,101.941,0.575,0.39,0.049,0.135,0.575,0.073,0.205,3.922e-4,0,0.009,1.246,1.237,1.513e-4,992.518,0.001,339.693,0.34,6.4,32.17
2.61,0.257,2759.937,573.706,0.276,0.003,62.492,44.65,101.718,0.575,0.39,0.049,0.135,0.575,0.065,0.18,8.68e-5,0,0.009,1.246,1.237,2.058e-4,992.433,0.001,339.69,0.34,6.4,32.17
2.616,0.218,2759.61,573.378,0.276,0.003,62.507,44.646,101.495,0.575,0.39,0.049,0.135,0.575,0.055,0.152,3.865e-4,0,0.009,1.246,1.237,2.58e-4,992.348,0.001,339.687,0.341,6.4,32.17
2.622,0.175,2759.281,573.05,0.276,0.003,62.524,44.642,101.271,0.575,0.39,0.05,0.135,0.575,0.044,0.122,-2.784e-4,0,0.009,1.246,1.237,3.021e-4,992.263,0.001,339.684,0.341,6.4,32.17
2.629,0.13,2758.951,572.72,0.276,0.003,62.542,44.638,101.046,0.575,0.39,0.05,0.135,0.575,0.033,0.091,-5.174e-5,0,0.009,1.246,1.237,3.293e-4,992.177,0.001,339.681,0.342,6.4,32.17
2.635,0.085,2758.619,572.388,0.276,0.003,62.561,44.634,100.819,0.575,0.39,0.05,0.135,0.575,0.021,0.06,1.244e-4,0,0.008,1.246,1.238,3.164e-4,992.09,0.001,339.678,0.342,6.4,32.17
2.641,0.047,2758.286,572.055,0.276,0.003,62.578,44.63,100.592,0.575,0.39,0.05,0.135,0.575,0.012,0.033,-2.778e-4,0,0.008,1.246,1.238,1.516e-4,992.003,0.001,339.675,0.342,6.4,32.17
2.648,0.043,2757.951,571.72,0.276,0.003,62.566,44.626,100.364,0.575,0.39,0.05,0.135,0.575,0.011,0.03,3.27e-4,0,0.008,1.246,1.238,-8.366e-5,991.916,0.001,339.672,0.343,6.4,32.17
2.654,0.078,2757.615,571.383,0.276,0.003,62.55,44.622,100.134,0.575,0.39,0.05,0.135,0.576,0.019,0.054,1.231e-4,0,0.008,1.246,1.238,-2.571e-4,991.828,0.001,339.669,0.343,6.4,32.17
2.661,0.116,2757.277,571.046,0.276,0.003,62.535,44.618,99.904,0.576,0.39,0.05,0.135,0.576,0.029,0.082,-2.811e-4,0,0.008,1.246,1.238,-2.738e-4,991.739,0.001,339.666,0.344,6.4,32.17
2.667,0.153,2756.938,570.707,0.276,0.003,62.521,44.614,99.673,0.576,0.39,0.05,0.135,0.576,0.038,0.107,1.1e-4,0,0.008,1.246,1.238,-2.502e-4,991.65,0.001,339.663,0.344,6.4,32.17
2.674,0.185,2756.598,570.366,0.276,0.003,62.509,44.61,99.44,0.576,0.39,0.05,0.135,0.576,0.046,0.13,-1.68e-4,0,0.008,1.246,1.238,-2.115e-4,991.561,0.001,339.66,0.344,6.4,32.17
2.68,0.213,2756.255,570.024,0.276,0.003,62.498,44.606,99.207,0.576,0.39,0.05,0.135,0.576,0.053,0.149,-3.95e-4,0,0.008,1.246,1.238,-1.672e-4,991.471,0.001,339.657,0.345,6.4,32.17
2.687,0.236,2755.912,569.68,0.276,0.003,62.49,44.601,98.973,0.576,0.39,0.05,0.135,0.576,0.059,0.166,1.824e-5,0,0.008,1.246,1.238,-1.229e-4,991.38,0.001,339.654,0.345,6.4,32.17
2.694,0.253,2755.567,569.335,0.276,0.003,62.484,44.597,98.737,0.576,0.39,0.05,0.136,0.576,0.063,0.178,5.714e-5,0,0.008,1.246,1.239,-8.267e-5,991.289,0.001,339.651,0.346,6.4,32.17
2.7,0.264,2755.22,568.988,0.276,0.003,62.48,44.593,98.501,0.576,0.39,0.051,0.136,0.576,0.066,0.185,-4.764e-4,0,0.008,1.247,1.239,-4.911e-5,991.198,0.001,339.648,0.346,6.4,32.17
2.707,0.267,2754.872,568.64,0.276,0.003,62.48,44.589,98.263,0.576,0.39,0.051,0.136,0.577,0.067,0.187,-3.504e-4,0,0.008,1.247,1.239,-2.429e-5,991.106,0.001,339.645,0.346,6.4,32.17
2.714,0.264,2754.522,568.29,0.276,0.003,62.482,44.584,98.024,0.576,0.39,0.051,0.136,0.577,0.066,0.185,4.553e-4,0,0.008,1.247,1.239,-8.855e-6,991.013,0.001,339.642,0.347,6.4,32.17
2.72,0.257,2754.17,567.939,0.276,0.003,62.486,44.58,97.785,0.577,0.39,0.051,0.136,0.577,0.064,0.18,-3.474e-4,0,0.008,1.247,1.239,-1.487e-6,990.92,0.001,339.639,0.347,6.4,32.17
2.727,0.246,2753.817,567.585,0.276,0.003,62.491,44.576,97.544,0.577,0.39,0.051,0.136,0.577,0.062,0.172,1.443e-4,0,0.008,1.247,1.239,7.079e-8,990.827,0.001,339.636,0.348,6.4,32.17
2.734,0.232,2753.462,567.231,0.276,0.003,62.497,44.571,97.302,0.577,0.39,0.051,0.136,0.577,0.058,0.163,4.204e-4,0,0.008,1.247,1.239,1.994e-6,990.733,0.001,339.633,0.348,6.4,32.17
2.741,0.218,2753.106,566.874,0.276,0.003,62.502,44.567,97.058,0.577,0.39,0.051,0.136,0.577,0.055,0.154,4.018e-4,0,0.008,1.247,1.239,4.641e-6,990.638,0.001,339.629,0.348,6.4,32.17
2.748,0.205,2752.747,566.516,0.276,0.003,62.508,44.563,96.814,0.577,0.39,0.051,0.136,0.577,0.051,0.143,-4.675e-4,0,0.008,1.247,1.239,6.018e-6,990.543,0.001,339.626,0.349,6.4,32.17
2.755,0.194,2752.387,566.156,0.276,0.003,62.512,44.558,96.568,0.577,0.39,0.051,0.136,0.577,0.049,0.137,1.707e-4,0,0.007,1.247,1.239,1.106e-5,990.447,0.001,339.623,0.349,6.4,32.17
2.762,0.179,2752.025,565.793,0.275,0.003,62.518,44.554,96.321,0.577,0.39,0.051,0.136,0.577,0.045,0.126,-4.201e-4,0,0.007,1.247,1.24,1.944e-5,990.35,0.001,339.62,0.35,6.4,32.17
2.769,0.161,2751.659,565.427,0.275,0.003,62.526,44.549,96.072,0.577,0.39,0.051,0.136,0.577,0.04,0.114,7.116e-5,0,0.007,1.247,1.24,2.546e-5,990.252,0.001,339.617,0.35,6.4,32.17
2.776,0.141,2751.291,565.059,0.275,0.003,62.534,44.545,95.82,0.578,0.39,0.052,0.136,0.578,0.035,0.099,9.579e-5,0,0.007,1.247,1.24,2.448e-5,990.154,0.001,339.613,0.351,6.4,32.17
2.783,0.121,2750.919,564.688,0.275,0.003,62.541,44.54,95.567,0.578,0.39,0.052,0.136,0.578,0.03,0.085,3.414e-4,0,0.007,1.247,1.24,1.34e-5,990.055,0.001,339.61,0.351,6.4,32.17
2.79,0.107,2750.545,564.314,0.275,0.003,62.546,44.536,95.312,0.578,0.39,0.052,0.136,0.578,0.027,0.075,1.303e-4,0,0.007,1.247,1.24,4.787e-7,989.955,0.001,339.607,0.351,6.4,32.17
2.797,0.103,2750.169,563.937,0.275,0.003,62.549,44.531,95.055,0.578,0.39,0.052,0.136,0.578,0.026,0.073,-3.279e-4,0,0.007,1.247,1.24,-1.313e-5,989.854,0.001,339.603,0.352,6.4,32.17
2.805,0.121,2749.79,563.558,0.275,0.003,62.545,44.527,94.797,0.578,0.39,0.052,0.136,0.578,0.03,0.085,-2.955e-5,0,0.007,1.247,1.24,-4.004e-5,989.752,0.001,339.6,0.352,6.4,32.17
2.812,0.145,2749.409,563.177,0.275,0.003,62.536,44.522,94.537,0.578,0.39,0.052,0.136,0.578,0.036,0.102,4.359e-4,0,0.007,1.247,1.24,-4.389e-5,989.649,0.001,339.596,0.353,6.4,32.17
