# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
1.534,0.584,2832.52,646.365,0.285,0.003,62.268,45.51,146.953,0.553,0.392,0.032,0.128,0.553,0.147,0.386,-2.262e-4,0,0.005,0.176,0.172,-4.697e-4,1005.138,0.001,340.116,0.244,6.4,32.17
1.556,0.673,2830.681,644.526,0.285,0.003,62.236,45.489,145.868,0.553,0.392,0.033,0.128,0.554,0.17,0.444,1.185e-4,0,0.005,0.176,0.172,-2.481e-4,1004.925,0.001,340.109,0.247,6.4,32.17
1.578,0.725,2828.818,642.663,0.284,0.003,62.218,45.467,144.769,0.554,0.392,0.033,0.128,0.554,0.183,0.479,-4.073e-5,0,0.005,0.176,0.172,-8.251e-5,1004.708,0.001,340.102,0.249,6.4,32.17
1.6,0.734,2826.931,640.776,0.284,0.003,62.216,45.445,143.655,0.554,0.392,0.033,0.128,0.555,0.185,0.486,-3.246e-4,0,0.004,0.176,0.172,-4.056e-6,1004.485,0.001,340.095,0.252,6.4,32.17
1.623,0.702,2825.018,638.863,0.284,0.003,62.23,45.423,142.527,0.555,0.392,0.034,0.128,0.555,0.177,0.465,-2.851e-4,0,0.004,0.177,0.172,2.526e-5,1004.258,0.001,340.087,0.255,6.4,32.17
1.646,0.627,2823.073,636.918,0.284,0.003,62.261,45.4,141.379,0.555,0.392,0.034,0.129,0.556,0.158,0.416,-4.597e-4,0,0.004,0.177,0.172,1.338e-4,1004.024,0.001,340.079,0.257,6.4,32.17
1.669,0.508,2821.097,634.942,0.283,0.003,62.309,45.377,140.213,0.556,0.392,0.035,0.129,0.556,0.128,0.337,-4.819e-4,0,0.004,0.177,0.173,2.936e-4,1003.784,0.001,340.071,0.26,6.4,32.17
1.681,0.434,2820.092,633.937,0.283,0.003,62.338,45.366,139.62,0.556,0.392,0.035,0.129,0.556,0.109,0.288,4.436e-4,0,0.004,0.177,0.173,3.754e-4,1003.661,0.001,340.067,0.261,6.4,32.17
1.699,0.314,2818.851,632.696,0.283,0.003,62.386,45.351,138.857,0.556,0.392,0.035,0.129,0.556,0.079,0.209,-3.574e-4,0,0.004,0.177,0.173,4.706e-4,1003.475,0.001,340.061,0.263,6.4,32.17
1.723,0.154,2817.171,631.016,0.283,0.003,62.45,45.332,137.825,0.557,0.392,0.036,0.129,0.557,0.039,0.102,-1.59e-4,0,0.004,0.177,0.173,3.559e-4,1003.222,0.001,340.052,0.265,6.4,32.17
1.747,0.128,2815.466,629.311,0.283,0.003,62.462,45.312,136.777,0.557,0.392,0.036,0.129,0.557,0.032,0.086,2.442e-4,0,0.004,0.177,0.173,-1.918e-4,1002.963,0.001,340.043,0.268,6.4,32.17
1.772,0.261,2813.735,627.58,0.283,0.003,62.412,45.292,135.713,0.558,0.392,0.036,0.13,0.558,0.065,0.175,-4.828e-4,0,0.003,0.177,0.173,-4.586e-4,1002.697,0.001,340.034,0.271,6.4,32.17
1.798,0.4,2811.98,625.825,0.282,0.003,62.36,45.271,134.634,0.558,0.392,0.037,0.13,0.559,0.1,0.268,-3.928e-4,0,0.003,0.177,0.173,-3.359e-4,1002.424,0.001,340.025,0.273,6.4,32.17
1.823,0.517,2810.2,624.045,0.282,0.003,62.317,45.25,133.541,0.559,0.392,0.037,0.13,0.559,0.13,0.347,-4.003e-4,0,0.003,0.177,0.174,-1.595e-4,1002.145,0.001,340.016,0.276,6.4,32.17
1.849,0.584,2808.389,622.234,0.282,0.003,62.293,45.229,132.428,0.56,0.392,0.038,0.13,0.56,0.147,0.393,5.022e-5,0,0.003,0.177,0.174,-3.128e-5,1001.859,0.001,340.006,0.278,6.4,32.17
1.876,0.568,2806.547,620.392,0.282,0.003,62.301,45.207,131.295,0.56,0.392,0.038,0.13,0.561,0.143,0.382,4.822e-4,0,0.003,0.177,0.174,3.659e-6,1001.565,0.001,339.996,0.281,6.4,32.17
1.902,0.491,2804.681,618.525,0.282,0.003,62.333,45.185,130.148,0.561,0.392,0.039,0.13,0.561,0.124,0.331,-6.917e-6,0,0.003,0.177,0.174,7.821e-5,1001.264,0.001,339.986,0.284,6.4,32.17
1.93,0.369,2802.787,616.632,0.281,0.003,62.383,45.163,128.985,0.561,0.392,0.039,0.131,0.561,0.092,0.249,1.594e-4,0,0.003,0.177,0.174,2.025e-4,1000.956,0.001,339.976,0.286,6.4,32.17
1.957,0.216,2800.863,614.708,0.281,0.003,62.444,45.14,127.802,0.562,0.392,0.039,0.131,0.562,0.054,0.145,-3.168e-4,0,0.003,0.177,0.174,2.626e-4,1000.641,0.001,339.965,0.289,6.4,32.17
1.985,0.105,2798.905,612.75,0.281,0.003,62.49,45.117,126.599,0.562,0.391,0.04,0.131,0.562,0.026,0.071,4.703e-4,0,0.003,0.177,0.174,1.043e-6,1000.316,0.001,339.955,0.292,6.4,32.17
2.014,0.217,2796.912,610.757,0.281,0.003,62.448,45.094,125.374,0.563,0.391,0.04,0.131,0.563,0.054,0.148,8.221e-5,0,0.003,0.177,0.175,-2.334e-4,999.983,0.001,339.943,0.294,6.4,32.17
2.043,0.375,2794.885,608.73,0.28,0.003,62.389,45.07,124.128,0.564,0.391,0.041,0.131,0.564,0.094,0.255,-2.469e-4,0,0.002,0.177,0.175,-1.624e-4,999.642,0.001,339.932,0.297,6.4,32.17
2.073,0.46,2792.823,606.668,0.28,0.003,62.358,45.045,122.861,0.564,0.391,0.041,0.132,0.565,0.116,0.313,4.132e-4,0,0.002,0.177,0.175,-4.698e-5,999.291,0.001,339.92,0.3,6.4,32.17
2.103,0.47,2790.718,604.562,0.28,0.003,62.356,45.02,121.567,0.565,0.391,0.042,0.132,0.565,0.118,0.321,4.098e-4,0,0.002,0.177,0.175,7.286e-8,998.929,0.001,339.908,0.302,6.4,32.17
2.134,0.402,2788.567,602.412,0.28,0.003,62.385,44.995,120.245,0.565,0.391,0.042,0.132,0.566,0.101,0.274,-1.324e-4,0,0.002,0.177,0.175,4.891e-5,998.557,0.001,339.895,0.305,6.4,32.17
2.165,0.273,2786.368,600.213,0.279,0.003,62.437,44.968,118.894,0.566,0.391,0.043,0.132,0.566,0.068,0.186,-1.2e-4,0,0.002,0.177,0.175,1.249e-4,998.173,0.001,339.883,0.308,6.4,32.17
2.198,0.148,2784.119,597.964,0.279,0.003,62.488,44.941,117.512,0.567,0.391,0.043,0.133,0.567,0.037,0.101,-2.793e-5,0,0.002,0.177,0.175,2.564e-5,997.777,0.001,339.869,0.31,6.4,32.17
2.231,0.187,2781.818,595.663,0.279,0.003,62.476,44.914,116.097,0.568,0.391,0.044,0.133,0.568,0.047,0.128,-4.732e-4,0,0.002,0.177,0.176,-9.791e-5,997.368,0.001,339.855,0.313,6.4,32.17
2.264,0.271,2779.467,593.312,0.279,0.003,62.445,44.886,114.652,0.568,0.391,0.044,0.133,0.568,0.068,0.187,1.166e-4,0,0.002,0.177,0.176,-8.943e-5,996.946,0.001,339.841,0.316,6.4,32.17
2.299,0.282,2777.07,590.915,0.278,0.003,62.443,44.857,113.179,0.569,0.391,0.045,0.133,0.569,0.071,0.194,-6.91e-5,0,0.002,0.178,0.176,-2.617e-5,996.513,0.001,339.827,0.318,6.4,32.17
2.334,0.255,2774.627,588.472,0.278,0.003,62.456,44.828,111.678,0.57,0.391,0.045,0.133,0.57,0.064,0.175,-2.586e-4,0,0.002,0.178,0.176,0,996.067,0.001,339.812,0.321,6.4,32.17
2.358,0.204,2772.957,586.801,0.278,0.003,62.478,44.808,110.651,0.57,0.391,0.046,0.134,0.57,0.051,0.141,9.617e-5,0,0.002,0.178,0.176,8.143e-6,995.761,0.001,339.802,0.323,6.4,32.17
2.394,0.114,2771.083,584.928,0.278,0.003,62.516,44.785,109.373,0.571,0.391,0.046,0.134,0.571,0.029,0.079,-3.152e-4,0,0.002,0.178,0.176,1.284e-5,995.297,0.001,339.786,0.326,6.4,32.17
2.431,0.095,2769.133,582.978,0.277,0.003,62.526,44.761,108.043,0.572,0.391,0.047,0.134,0.572,0.024,0.067,6.472e-5,0,0.002,0.178,0.176,-1.481e-6,994.811,0.001,339.77,0.328,6.4,32.17
2.47,0.132,2767.122,580.967,0.277,0.003,62.513,44.737,106.671,0.572,0.391,0.047,0.134,0.572,0.033,0.092,1.913e-4,0,0.001,0.178,0.176,-9.575e-6,994.306,0.001,339.753,0.331,6.4,32.17
2.51,0.164,2765.049,578.894,0.277,0.003,62.503,44.712,105.257,0.573,0.39,0.048,0.134,0.573,0.041,0.114,4.424e-4,0,0.001,0.178,0.176,-1.276e-6,993.78,0.001,339.735,0.334,6.4,32.17
2.551,0.164,2762.916,576.761,0.277,0.003,62.507,44.686,103.802,0.574,0.39,0.049,0.135,0.574,0.041,0.114,7.913e-5,0,0.001,0.178,0.177,3.867e-6,993.235,0.001,339.717,0.337,6.4,32.17
2.593,0.111,2760.722,574.567,0.277,0.003,62.53,44.66,102.306,0.574,0.39,0.049,0.135,0.574,0.028,0.077,3.342e-4,0,0.001,0.178,0.177,1.049e-5,992.67,0.001,339.698,0.339,6.4,32.17
2.637,0.081,2758.458,572.303,0.276,0.003,62.545,44.632,100.762,0.575,0.39,0.05,0.135,0.575,0.02,0.057,-4.311e-4,0,0.001,0.178,0.177,-1.46e-6,992.082,0.001,339.678,0.342,6.4,32.17
2.681,0.093,2756.123,569.967,0.276,0.003,62.542,44.604,99.168,0.576,0.39,0.05,0.135,0.576,0.023,0.065,1.904e-4,0,0.001,0.178,0.177,-1.163e-5,991.47,0.001,339.657,0.345,6.4,32.17
2.728,0.076,2753.718,567.563,0.276,0.003,62.552,44.574,97.528,0.577,0.39,0.051,0.136,0.577,0.019,0.054,2.714e-4,0,0.001,0.178,0.177,-5.757e-6,990.835,0.001,339.636,0.348,6.4,32.17
2.775,0.092,2751.238,565.083,0.275,0.003,62.549,44.544,95.837,0.578,0.39,0.052,0.136,0.578,0.023,0.064,6.202e-5,0,0.001,0.178,0.177,-1.283e-6,990.176,0.001,339.614,0.351,6.4,32.17
2.825,0.064,2748.639,562.484,0.275,0.003,62.563,44.512,94.064,0.578,0.39,0.052,0.136,0.578,0.016,0.045,-1.633e-4,0,9.789e-4,0.178,0.177,2.304e-6,989.479,0.001,339.591,0.353,6.4,32.17
2.875,0.047,2746.037,559.881,0.275,0.003,62.572,44.48,92.289,0.579,0.39,0.053,0.136,0.579,0.012,0.034,-2.33e-4,0,9.243e-4,0.178,0.177,-1.435e-6,988.775,0.001,339.567,0.356,6.4,32.17
2.925,0.08,2743.434,557.279,0.274,0.003,62.562,44.448,90.513,0.58,0.39,0.053,0.137,0.58,0.02,0.056,-2.38e-4,0,8.727e-4,0.178,0.177,0,988.067,0.001,339.543,0.359,6.4,32.17
2.975,0.063,2740.831,554.676,0.274,0.003,62.571,44.416,88.738,0.581,0.39,0.054,0.137,0.581,0.016,0.044,4.666e-4,0,8.197e-4,0.178,0.177,4.214e-6,987.353,0.001,339.519,0.361,6.4,32.17
3.025,0.05,2738.229,552.074,0.274,0.003,62.578,44.384,86.963,0.581,0.39,0.055,0.137,0.581,0.013,0.036,-1.389e-4,0,7.787e-4,0.178,0.178,1.918e-6,986.635,0.001,339.495,0.364,6.4,32.17
3.075,0.052,2735.626,549.471,0.274,0.003,62.58,44.352,85.188,0.582,0.39,0.055,0.137,0.582,0.013,0.037,1.515e-4,0,7.296e-4,0.178,0.178,-1.299e-6,985.912,0.001,339.471,0.366,6.4,32.17
3.125,0.073,2733.023,546.868,0.273,0.003,62.574,44.32,83.412,0.583,0.389,0.056,0.138,0.583,0.018,0.052,-1.069e-4,0,6.879e-4,0.178,0.178,-2.094e-6,985.185,0.001,339.446,0.368,6.4,32.17
3.175,0.068,2730.421,544.266,0.273,0.003,62.578,44.287,81.637,0.583,0.389,0.056,0.138,0.584,0.017,0.049,-4.616e-4,0,6.434e-4,0.178,0.178,-3.604e-8,984.453,0.001,339.422,0.37,6.4,32.17
3.225,0.034,2727.818,541.663,0.273,0.003,62.593,44.255,79.862,0.584,0.389,0.057,0.138,0.584,0.009,0.025,-1.489e-4,0,6.064e-4,0.179,0.178,1.482e-7,983.718,0.001,339.397,0.372,6.4,32.17
3.275,0.041,2725.216,539.06,0.272,0.003,62.593,44.223,78.086,0.585,0.389,0.057,0.138,0.585,0.01,0.029,-1.233e-4,0,5.666e-4,0.179,0.178,-1.402e-6,982.979,0.001,339.372,0.374,6.4,32.17
3.321,0.048,2722.83,536.674,0.272,0.003,62.592,44.193,76.459,0.585,0.389,0.058,0.138,0.585,0.012,0.035,4.121e-4,0,5.29e-4,0.179,0.178,1.543e-7,982.298,0.001,339.349,0.376,6.4,32.17
3.371,0.026,2720.993,534.838,0.272,0.003,62.602,44.17,75.109,0.586,0.389,0.058,0.139,0.586,0.006,0.019,1.653e-4,0,4.967e-4,0.179,0.178,2.554e-6,981.552,0.001,339.324,0.377,6.4,32.17
3.421,0.041,2719.157,533.002,0.272,0.003,62.599,44.147,73.759,0.586,0.389,0.058,0.139,0.586,0.01,0.03,4.61e-5,0,4.715e-4,0.179,0.178,-2.834e-8,980.803,0.001,339.299,0.379,6.4,32.17
3.471,0.068,2717.32,531.165,0.271,0.003,62.59,44.124,72.409,0.587,0.389,0.059,0.139,0.587,0.017,0.049,2.798e-4,0,4.449e-4,0.179,0.178,7.576e-7,980.051,0.001,339.274,0.381,6.4,32.17
3.521,0.05,2715.484,529.329,0.271,0.003,62.597,44.101,71.06,0.587,0.389,0.059,0.139,0.587,0.013,0.037,2.856e-4,0,4.141e-4,0.179,0.178,2.852e-7,979.296,0.001,339.249,0.382,6.4,32.17
3.571,0.049,2713.648,527.492,0.271,0.003,62.6,44.078,69.71,0.588,0.389,0.059,0.139,0.588,0.012,0.035,-4.906e-4,0,3.899e-4,0.179,0.178,-1.542e-6,978.539,0.001,339.223,0.383,6.4,32.17
3.621,0.042,2711.811,525.656,0.271,0.003,62.604,44.055,68.36,0.588,0.389,0.06,0.139,0.588,0.011,0.03,-3.448e-4,0,3.64e-4,0.179,0.178,-1.853e-6,977.778,0.001,339.198,0.385,6.4,32.17
3.671,0.055,2709.975,523.82,0.27,0.003,62.6,44.032,67.01,0.588,0.389,0.06,0.139,0.588,0.014,0.04,3.983e-6,0,3.355e-4,0.179,0.178,-4.468e-8,977.016,0.001,339.172,0.386,6.4,32.17
3.721,0.047,2708.139,521.983,0.27,0.003,62.604,44.008,65.66,0.589,0.389,0.06,0.139,0.589,0.012,0.034,-2.379e-4,0,3.09e-4,0.179,0.179,1.817e-6,976.251,0.001,339.146,0.387,6.4,32.17
3.771,0.027,2706.302,520.147,0.27,0.003,62.614,43.985,64.31,0.589,0.389,0.061,0.14,0.589,0.007,0.019,-3.678e-4,0,2.882e-4,0.179,0.179,-1.168e-6,975.484,0.001,339.121,0.388,6.4,32.17
3.821,0.061,2704.466,518.311,0.27,0.003,62.601,43.962,62.96,0.589,0.389,0.061,0.14,0.589,0.015,0.045,4.533e-5,0,2.641e-4,0.179,0.179,-3.602e-7,974.715,0.001,339.095,0.389,6.4,32.17
3.871,0.043,2702.629,516.474,0.27,0.003,62.609,43.939,61.61,0.59,0.389,0.061,0.14,0.59,0.011,0.032,-2.516e-4,0,2.407e-4,0.179,0.179,9.485e-7,973.944,0.001,339.069,0.39,6.4,32.17
3.921,0.034,2700.793,514.638,0.269,0.003,62.614,43.915,60.261,0.59,0.389,0.061,0.14,0.59,0.008,0.024,-3.136e-4,0,2.231e-4,0.179,0.179,1.311e-6,973.171,0.001,339.043,0.391,6.4,32.17
3.971,0.032,2698.957,512.801,0.269,0.003,62.616,43.892,58.911,0.59,0.389,0.062,0.14,0.59,0.008,0.023,3.711e-4,0,2.025e-4,0.179,0.179,1.275e-7,972.397,0.001,339.017,0.392,6.4,32.17
4.021,0.042,2697.12,510.965,0.269,0.003,62.612,43.869,57.561,0.591,0.389,0.062,0.14,0.591,0.01,0.03,1.794e-4,0,1.798e-4,0.179,0.179,-2.178e-6,971.622,0.001,338.991,0.392,6.4,32.17
4.071,0.026,2695.284,509.129,0.269,0.003,62.619,43.845,56.211,0.591,0.389,0.062,0.14,0.591,0.007,0.019,2.701e-4,0,1.638e-4,0.179,0.179,-8.141e-8,970.846,0.001,338.965,0.393,6.4,32.17
4.095,0.013,2694.402,508.247,0.269,0.003,62.625,43.834,55.563,0.591,0.389,0.062,0.14,0.591,0.003,0.009,6.201e-5,0,1.569e-4,0.179,0.179,1.53e-6,970.473,0.001,338.952,0.393,6.4,32.17
4.131,0.006,2693.475,507.32,0.268,0.003,62.628,43.822,54.754,0.591,0.389,0.062,0.14,0.591,0.002,0.005,4.652e-4,0,1.377e-4,0.179,0.179,6.706e-7,969.912,0.001,338.933,0.394,6.4,32.17
4.181,0.021,2692.187,506.032,0.268,0.003,62.623,43.806,53.63,0.591,0.389,0.062,0.14,0.591,0.005,0.015,3.054e-4,0,1.162e-4,0.179,0.179,-1.063e-6,969.134,0.001,338.907,0.394,6.4,32.17
4.231,0.01,2690.899,504.743,0.268,0.003,62.628,43.789,52.506,0.591,0.389,0.062,0.14,0.591,0.003,0.008,-3.658e-4,0,1.053e-4,0.179,0.179,6.661e-7,968.354,0.001,338.881,0.395,6.4,32.17
4.281,0.011,2689.611,503.455,0.268,0.003,62.627,43.773,51.382,0.591,0.389,0.062,0.14,0.591,0.003,0.009,-1.344e-4,0,8.206e-5,0.179,0.179,-5.833e-8,967.574,0.001,338.855,0.395,6.4,32.17
4.331,0.044,2688.322,502.167,0.268,0.003,62.615,43.756,50.258,0.591,0.389,0.062,0.14,0.591,0.011,0.033,-6.874e-5,0,6.021e-5,0.179,0.179,-2.267e-7,966.794,0.001,338.829,0.395,6.4,32.17
4.381,0.053,2687.034,500.879,0.268,0.003,62.612,43.74,49.135,0.591,0.389,0.062,0.14,0.591,0.013,0.039,-1.056e-4,0,4.256e-5,0.179,0.179,2.514e-6,966.013,0.001,338.802,0.395,6.4,32.17
4.431,0.013,2685.746,499.591,0.267,0.003,62.628,43.723,48.011,0.592,0.389,0.063,0.14,0.592,0.003,0.01,-2.845e-4,0,3.266e-5,0.179,0.179,-6.719e-6,965.232,0.001,338.776,0.395,6.4,32.17
4.481,0.054,2684.458,498.303,0.267,0.003,62.611,43.707,46.887,0.592,0.389,0.063,0.14,0.592,0.013,0.04,1.1e-4,0,1.358e-5,0.179,0.179,-1.042e-6,964.45,0.001,338.75,0.396,6.4,32.17
4.531,0.065,2683.17,497.015,0.267,0.003,62.607,43.69,45.763,0.592,0.389,0.063,0.14,0.592,0.016,0.048,-3.103e-4,0,2.887e-6,0.179,0.179,1.446e-6,963.669,0.001,338.724,0.396,6.4,32.17
4.581,0.046,2681.882,495.727,0.267,0.003,62.615,43.674,44.639,0.592,0.389,0.063,0.14,0.592,0.011,0.034,-1.709e-4,0,-1.13e-5,0.179,0.179,8.368e-6,962.887,0.001,338.697,0.396,6.4,32.17
4.631,0.042,2680.594,494.439,0.267,0.003,62.616,43.657,43.515,0.592,0.389,0.063,0.14,0.592,0.011,0.031,-5.089e-5,0,-2.623e-5,0.179,0.179,-1.348e-6,962.106,0.001,338.671,0.395,6.4,32.17
4.681,0.076,2679.306,493.151,0.267,0.003,62.602,43.64,42.392,0.591,0.389,0.062,0.14,0.591,0.019,0.056,1.577e-4,0,-4.53e-5,0.179,0.179,-3.149e-6,961.325,0.001,338.645,0.395,6.4,32.17
4.731,0.103,2678.018,491.862,0.267,0.003,62.592,43.624,41.268,0.591,0.389,0.062,0.14,0.591,0.026,0.076,4.406e-4,0,-6.839e-5,0.179,0.179,2.2e-7,960.545,0.001,338.619,0.395,6.4,32.17
4.781,0.033,2676.73,490.574,0.266,0.003,62.619,43.607,40.144,0.591,0.389,0.062,0.14,0.591,0.008,0.025,-1.573e-4,0,-7.526e-5,0.179,0.179,4.175e-6,959.765,0.001,338.593,0.395,6.4,32.17
4.831,0.077,2675.441,489.286,0.266,0.003,62.601,43.59,39.02,0.591,0.389,0.062,0.14,0.591,0.019,0.058,3.315e-4,0,-8.979e-5,0.179,0.179,-4.299e-6,958.986,0.001,338.566,0.395,6.4,32.17
4.881,0.099,2674.153,487.998,0.266,0.003,62.593,43.574,37.896,0.591,0.389,0.062,0.14,0.591,0.025,0.073,2.842e-4,0,-1.06e-4,0.179,0.179,3.371e-6,958.207,0.001,338.54,0.394,6.4,32.17
4.919,0.063,2673.174,487.019,0.266,0.003,62.606,43.561,37.042,0.591,0.389,0.062,0.14,0.591,0.016,0.047,-2.105e-4,0,-1.174e-4,0.179,0.179,1.844e-5,957.616,0.001,338.52,0.394,6.4,32.17
4.969,0.042,2672.362,486.207,0.266,0.003,62.614,43.551,36.278,0.591,0.389,0.062,0.14,0.591,0.011,0.032,2.067e-4,0,-1.341e-4,0.179,0.179,-1.645e-5,956.84,0.001,338.494,0.393,6.4,32.17
5.019,0.11,2671.549,485.394,0.266,0.003,62.587,43.54,35.513,0.591,0.389,0.062,0.14,0.591,0.028,0.082,-3.284e-4,0,-1.465e-4,0.179,0.179,-3.941e-6,956.064,0.001,338.468,0.393,6.4,32.17
5.069,0.084,2670.737,484.582,0.266,0.003,62.596,43.53,34.749,0.59,0.389,0.062,0.14,0.591,0.021,0.063,4.919e-4,0,-1.544e-4,0.179,0.179,3.993e-6,955.289,0.001,338.442,0.392,6.4,32.17
5.119,0.006,2669.924,483.769,0.266,0.003,62.626,43.519,33.984,0.59,0.389,0.062,0.14,0.59,0.002,0.005,-3.762e-4,0,-1.683e-4,0.179,0.179,9.289e-6,954.52,0.001,338.416,0.392,6.4,32.17
5.169,0.071,2669.112,482.957,0.265,0.003,62.6,43.508,33.22,0.59,0.389,0.061,0.14,0.59,0.018,0.053,-3.299e-4,0,-1.835e-4,0.179,0.179,-5.777e-6,953.785,0.001,338.39,0.391,6.4,32.17
5.219,0.082,2668.299,482.144,0.265,0.003,62.595,43.498,32.455,0.59,0.389,0.061,0.14,0.59,0.021,0.062,9.14e-5,0,-1.899e-4,0.179,0.179,6.043e-7,953.051,0.001,338.364,0.39,6.4,32.17
5.269,0.068,2667.487,481.332,0.265,0.003,62.599,43.487,31.691,0.59,0.389,0.061,0.14,0.59,0.017,0.051,-4.268e-4,0,-1.939e-4,0.179,0.179,2.467e-6,952.318,0.001,338.339,0.39,6.4,32.17
5.319,0.098,2666.674,480.519,0.265,0.003,62.587,43.477,30.926,0.589,0.389,0.061,0.14,0.589,0.025,0.074,-2.617e-4,0,-2.048e-4,0.179,0.179,9.675e-7,951.586,0.001,338.313,0.389,6.4,32.17
5.369,0.116,2665.862,479.707,0.265,0.003,62.579,43.466,30.162,0.589,0.389,0.061,0.14,0.589,0.029,0.087,-3.528e-4,0,-2.121e-4,0.179,0.179,3.261e-6,950.857,0.001,338.287,0.388,6.4,32.17
5.419,0.098,2665.049,478.894,0.265,0.003,62.585,43.456,29.397,0.589,0.389,0.061,0.14,0.589,0.024,0.073,-2.225e-4,0,-2.231e-4,0.179,0.179,5.773e-6,950.128,0.001,338.261,0.388,6.4,32.17
5.469,0.11,2664.237,478.082,0.265,0.003,62.58,43.445,28.633,0.589,0.389,0.06,0.139,0.589,0.028,0.083,4.243e-4,0,-2.433e-4,0.179,0.179,-1.846e-5,949.402,0.001,338.236,0.387,6.4,32.17
5.519,0.154,2663.424,477.269,0.265,0.003,62.561,43.434,27.868,0.588,0.389,0.06,0.139,0.588,0.039,0.116,-2.887e-4,0,-2.568e-4,0.179,0.179,-1.868e-6,948.677,0.001,338.21,0.386,6.4,32.17
5.569,0.084,2662.612,476.457,0.265,0.003,62.587,43.424,27.104,0.588,0.389,0.06,0.139,0.588,0.021,0.064,-3.435e-4,0,-2.65e-4,0.179,0.179,2.698e-6,947.954,0.001,338.185,0.385,6.4,32.17
5.619,0.081,2661.799,475.644,0.264,0.003,62.588,43.413,26.339,0.588,0.389,0.06,0.139,0.588,0.02,0.061,-1.831e-5,0,-2.747e-4,0.179,0.179,-5.365e-6,947.232,0.001,338.159,0.384,6.4,32.17
5.669,0.135,2660.987,474.832,0.264,0.003,62.565,43.402,25.575,0.588,0.389,0.059,0.139,0.588,0.034,0.101,-3.918e-4,0,-2.882e-4,0.179,0.179,1.589e-6,946.513,0.001,338.134,0.383,6.4,32.17
5.719,0.075,2660.174,474.019,0.264,0.003,62.588,43.392,24.81,0.587,0.389,0.059,0.139,0.587,0.019,0.057,3.081e-5,0,-3.078e-4,0.179,0.179,2.036e-5,945.795,0.001,338.109,0.382,6.4,32.17
5.769,0.078,2659.362,473.207,0.264,0.003,62.586,43.381,24.046,0.587,0.389,0.059,0.139,0.587,0.02,0.059,9.357e-6,0,-3.262e-4,0.179,0.179,-2.372e-5,945.08,0.001,338.083,0.381,6.4,32.17
5.819,0.135,2658.549,472.394,0.264,0.003,62.562,43.371,23.281,0.586,0.389,0.059,0.139,0.587,0.034,0.101,2.719e-4,0,-3.369e-4,0.179,0.179,-8.47e-7,944.367,0.001,338.058,0.38,6.4,32.17
5.869,0.075,2657.737,471.582,0.264,0.003,62.584,43.36,22.517,0.586,0.389,0.058,0.139,0.586,0.019,0.056,1.688e-4,0,-3.441e-4,0.179,0.179,1.064e-5,943.656,0.001,338.033,0.379,6.4,32.17
5.919,0.021,2656.924,470.769,0.264,0.003,62.604,43.349,21.752,0.586,0.389,0.058,0.139,0.586,0.005,0.016,4.701e-4,0,-3.616e-4,0.179,0.179,-1.611e-5,942.947,0.001,338.008,0.377,6.4,32.17
5.944,0.059,2656.518,470.363,0.264,0.003,62.588,43.344,21.37,0.586,0.389,0.058,0.138,0.586,0.015,0.045,-2.522e-4,0,-3.733e-4,0.179,0.179,-1.138e-5,942.593,0.001,337.996,0.377,6.4,32.17
5.982,0.095,2656.166,470.011,0.264,0.003,62.573,43.339,20.937,0.585,0.389,0.058,0.138,0.585,0.024,0.072,3.34e-5,0,-3.784e-4,0.179,0.179,-1.193e-6,942.064,0.001,337.977,0.376,6.4,32.17
6.032,0.079,2655.697,469.542,0.264,0.003,62.578,43.333,20.36,0.585,0.389,0.057,0.138,0.585,0.02,0.059,-3.064e-4,0,-3.874e-4,0.179,0.179,6.318e-6,941.361,0.001,337.952,0.375,6.4,32.17
6.082,0.007,2655.228,469.073,0.264,0.003,62.606,43.327,19.783,0.584,0.389,0.057,0.138,0.584,0.002,0.005,-2.86e-4,0,-4.027e-4,0.179,0.179,4.415e-6,940.66,0.001,337.928,0.373,6.4,32.17
6.132,0.07,2654.759,468.604,0.264,0.003,62.579,43.321,19.207,0.584,0.389,0.057,0.138,0.584,0.018,0.053,-1.665e-4,0,-4.131e-4,0.179,0.179,-8.006e-6,939.961,0.001,337.903,0.372,6.4,32.17
6.182,0.09,2654.29,468.135,0.264,0.003,62.57,43.315,18.63,0.584,0.389,0.056,0.138,0.584,0.022,0.067,2.197e-4,0,-4.263e-4,0.178,0.179,1.079e-7,939.265,0.001,337.878,0.371,6.4,32.17
6.232,0.047,2653.821,467.666,0.263,0.003,62.586,43.309,18.053,0.583,0.389,0.056,0.138,0.583,0.012,0.035,-3.719e-4,0,-4.363e-4,0.178,0.179,8.83e-6,938.571,0.001,337.854,0.369,6.4,32.17
