# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
0.948,1.275,2885.069,698.848,0.291,0.003,61.979,46.105,177.293,0.541,0.394,0.024,0.124,0.544,0.325,0.805,-1.966e-4,0,0.076,0.878,0.802,0.002,1009.97,0.001,340.279,0.167,6.4,32.17
0.951,1.241,2884.78,698.56,0.29,0.003,61.991,46.102,177.13,0.541,0.394,0.024,0.124,0.544,0.317,0.784,-2.394e-4,0,0.076,0.878,0.803,0.002,1009.95,0.001,340.278,0.167,6.4,32.17
0.954,1.209,2884.491,698.271,0.29,0.003,62.003,46.099,176.968,0.541,0.394,0.024,0.124,0.543,0.308,0.763,-3.514e-4,0,0.075,0.878,0.803,0.002,1009.93,0.001,340.277,0.168,6.4,32.17
0.957,1.176,2884.202,697.981,0.29,0.003,62.015,46.096,176.805,0.541,0.394,0.024,0.124,0.543,0.299,0.742,-4.91e-4,0,0.074,0.878,0.804,0.002,1009.91,0.001,340.277,0.168,6.4,32.17
0.96,1.142,2883.911,697.691,0.29,0.003,62.027,46.093,176.641,0.541,0.394,0.024,0.124,0.543,0.291,0.721,-2.372e-4,0,0.074,0.878,0.805,0.002,1009.89,0.001,340.276,0.169,6.4,32.17
0.963,1.109,2883.62,697.399,0.29,0.003,62.04,46.089,176.477,0.541,0.394,0.024,0.124,0.543,0.282,0.7,-4.818e-4,0,0.073,0.878,0.805,0.002,1009.87,0.001,340.275,0.169,6.4,32.17
0.966,1.075,2883.328,697.108,0.29,0.003,62.052,46.086,176.313,0.541,0.394,0.024,0.124,0.543,0.273,0.679,2.876e-4,0,0.073,0.878,0.806,0.002,1009.85,0.001,340.275,0.17,6.4,32.17
0.969,1.041,2883.036,696.815,0.29,0.003,62.064,46.083,176.148,0.541,0.394,0.024,0.124,0.543,0.264,0.657,-2.266e-5,0,0.072,0.878,0.806,0.002,1009.829,0.001,340.274,0.17,6.4,32.17
0.972,1.007,2882.742,696.522,0.29,0.003,62.076,46.08,175.983,0.541,0.394,0.024,0.124,0.543,0.255,0.636,2.635e-4,0,0.072,0.878,0.807,0.002,1009.809,0.001,340.273,0.17,6.4,32.17
0.975,0.973,2882.448,696.228,0.29,0.003,62.088,46.076,175.818,0.541,0.394,0.024,0.124,0.543,0.246,0.615,-2.826e-4,0,0.071,0.878,0.807,0.002,1009.788,0.001,340.273,0.171,6.4,32.17
0.978,0.939,2882.154,695.933,0.29,0.003,62.101,46.073,175.652,0.542,0.394,0.024,0.124,0.543,0.238,0.593,2.931e-4,0,0.07,0.878,0.808,0.002,1009.767,0.001,340.272,0.171,6.4,32.17
0.981,0.905,2881.858,695.637,0.29,0.003,62.113,46.07,175.485,0.542,0.394,0.024,0.124,0.543,0.229,0.571,4.111e-5,0,0.07,0.878,0.809,0.002,1009.746,0.001,340.271,0.172,6.4,32.17
0.984,0.871,2881.562,695.341,0.29,0.003,62.125,46.066,175.319,0.542,0.394,0.024,0.124,0.543,0.22,0.551,1.616e-4,0,0.069,0.878,0.809,0.002,1009.725,0.001,340.271,0.172,6.4,32.17
0.987,0.838,2881.265,695.044,0.29,0.003,62.136,46.063,175.152,0.542,0.394,0.024,0.124,0.543,0.212,0.529,-2.407e-4,0,0.069,0.878,0.81,0.002,1009.704,0.001,340.27,0.173,6.4,32.17
0.99,0.805,2880.967,694.747,0.29,0.003,62.148,46.06,174.984,0.542,0.394,0.024,0.124,0.543,0.203,0.509,-8.523e-5,0,0.068,0.879,0.81,0.002,1009.683,0.001,340.269,0.173,6.4,32.17
0.993,0.774,2880.669,694.449,0.29,0.003,62.159,46.056,174.816,0.542,0.394,0.024,0.124,0.543,0.195,0.489,-6.551e-5,0,0.068,0.879,0.811,0.002,1009.662,0.001,340.268,0.174,6.4,32.17
0.996,0.743,2880.37,694.149,0.29,0.003,62.17,46.053,174.648,0.542,0.394,0.024,0.124,0.543,0.187,0.469,-1.069e-4,0,0.067,0.879,0.811,0.002,1009.64,0.001,340.268,0.174,6.4,32.17
0.999,0.712,2880.07,693.85,0.29,0.003,62.181,46.05,174.479,0.542,0.394,0.024,0.124,0.543,0.179,0.451,-1.685e-4,0,0.067,0.879,0.812,0.002,1009.619,0.001,340.267,0.174,6.4,32.17
1.002,0.684,2879.77,693.549,0.29,0.003,62.191,46.046,174.31,0.542,0.394,0.024,0.124,0.543,0.172,0.433,2.236e-4,0,0.066,0.879,0.812,0.002,1009.597,0.001,340.266,0.175,6.4,32.17
1.005,0.657,2879.469,693.248,0.29,0.003,62.201,46.043,174.141,0.542,0.394,0.024,0.124,0.543,0.165,0.416,-4.248e-4,0,0.066,0.879,0.813,0.001,1009.575,0.001,340.265,0.175,6.4,32.17
1.009,0.631,2879.167,692.946,0.29,0.003,62.211,46.04,173.971,0.542,0.394,0.024,0.124,0.543,0.159,0.4,2.684e-4,0,0.065,0.879,0.813,0.001,1009.554,0.001,340.265,0.176,6.4,32.17
1.012,0.607,2878.864,692.644,0.29,0.003,62.22,46.036,173.801,0.542,0.394,0.024,0.124,0.543,0.152,0.385,1.481e-5,0,0.065,0.879,0.814,0.001,1009.532,0.001,340.264,0.176,6.4,32.17
1.015,0.584,2878.561,692.34,0.29,0.003,62.228,46.033,173.63,0.542,0.394,0.025,0.124,0.543,0.147,0.371,-4.696e-4,0,0.064,0.879,0.814,8.112e-4,1009.51,0.001,340.263,0.177,6.4,32.17
1.018,0.563,2878.257,692.037,0.29,0.003,62.237,46.029,173.459,0.542,0.394,0.025,0.124,0.543,0.141,0.358,2.959e-4,0,0.064,0.879,0.815,6.151e-4,1009.488,0.001,340.263,0.177,6.4,32.17
1.021,0.545,2877.952,691.732,0.29,0.003,62.244,46.026,173.287,0.542,0.394,0.025,0.124,0.543,0.137,0.346,-4.841e-4,0,0.063,0.879,0.815,4.294e-4,1009.465,0.001,340.262,0.178,6.4,32.17
1.024,0.529,2877.647,691.427,0.29,0.003,62.251,46.023,173.115,0.542,0.394,0.025,0.124,0.543,0.133,0.336,-3.609e-4,0,0.063,0.879,0.816,2.646e-4,1009.443,0.001,340.261,0.178,6.4,32.17
1.027,0.516,2877.341,691.121,0.29,0.003,62.257,46.019,172.943,0.542,0.394,0.025,0.124,0.543,0.129,0.328,5.459e-5,0,0.062,0.879,0.816,1.316e-4,1009.42,0.001,340.26,0.179,6.4,32.17
1.031,0.506,2877.034,690.814,0.29,0.003,62.263,46.016,172.771,0.543,0.394,0.025,0.124,0.543,0.127,0.322,-1.743e-4,0,0.062,0.879,0.817,4.105e-5,1009.398,0.001,340.26,0.179,6.4,32.17
1.034,0.498,2876.727,690.506,0.29,0.003,62.268,46.012,172.598,0.543,0.394,0.025,0.124,0.543,0.125,0.317,-4.24e-4,0,0.062,0.879,0.817,1.342e-6,1009.375,0.001,340.259,0.179,6.4,32.17
1.037,0.494,2876.419,690.198,0.29,0.003,62.271,46.009,172.424,0.543,0.394,0.025,0.124,0.543,0.124,0.315,-1.096e-4,0,0.061,0.879,0.818,-1.734e-5,1009.352,0.001,340.258,0.18,6.4,32.17
1.04,0.494,2876.11,689.889,0.29,0.003,62.274,46.005,172.25,0.543,0.394,0.025,0.124,0.543,0.124,0.315,-1.564e-4,0,0.061,0.879,0.818,-8.917e-5,1009.33,0.001,340.257,0.18,6.4,32.17
1.043,0.496,2875.801,689.58,0.29,0.003,62.275,46.002,172.076,0.543,0.394,0.025,0.124,0.543,0.124,0.316,-4.787e-4,0,0.06,0.879,0.819,-2.119e-4,1009.307,0.001,340.256,0.181,6.4,32.17
1.047,0.501,2875.49,689.27,0.289,0.003,62.275,45.999,171.902,0.543,0.394,0.025,0.124,0.543,0.126,0.32,-3.547e-4,0,0.06,0.879,0.819,-3.763e-4,1009.283,0.001,340.256,0.181,6.4,32.17
1.05,0.51,2875.179,688.959,0.289,0.003,62.274,45.995,171.727,0.543,0.394,0.025,0.124,0.543,0.128,0.325,-3.332e-4,0,0.059,0.879,0.82,-5.703e-4,1009.26,0.001,340.255,0.182,6.4,32.17
1.053,0.528,2874.868,688.647,0.289,0.003,62.269,45.992,171.551,0.543,0.394,0.025,0.124,0.543,0.132,0.338,-5.849e-5,0,0.059,0.879,0.82,-8.193e-4,1009.237,0.001,340.254,0.182,6.4,32.17
1.056,0.55,2874.555,688.335,0.289,0.003,62.262,45.988,171.375,0.543,0.394,0.025,0.124,0.543,0.138,0.352,-1.51e-4,0,0.058,0.879,0.821,-0.001,1009.213,0.001,340.253,0.183,6.4,32.17
1.06,0.575,2874.242,688.022,0.289,0.003,62.254,45.985,171.199,0.543,0.394,0.025,0.124,0.544,0.144,0.369,-2.992e-5,0,0.058,0.879,0.821,-0.001,1009.19,0.001,340.253,0.183,6.4,32.17
1.063,0.602,2873.928,687.708,0.289,0.003,62.245,45.981,171.022,0.543,0.394,0.025,0.124,0.544,0.151,0.386,-3.147e-4,0,0.058,0.879,0.821,-0.002,1009.166,0.001,340.252,0.184,6.4,32.17
1.066,0.631,2873.613,687.393,0.289,0.003,62.234,45.977,170.845,0.543,0.394,0.025,0.124,0.544,0.159,0.405,-1.92e-4,0,0.057,0.879,0.822,-0.002,1009.142,0.001,340.251,0.184,6.4,32.17
1.069,0.662,2873.298,687.077,0.289,0.003,62.223,45.974,170.668,0.543,0.393,0.025,0.124,0.544,0.167,0.425,1.156e-4,0,0.057,0.879,0.822,-0.002,1009.118,0.001,340.25,0.185,6.4,32.17
1.073,0.694,2872.982,686.761,0.289,0.003,62.211,45.97,170.49,0.543,0.393,0.025,0.124,0.544,0.175,0.445,-1.093e-4,0,0.056,0.879,0.823,-0.002,1009.094,0.001,340.249,0.185,6.4,32.17
1.076,0.726,2872.665,686.444,0.289,0.003,62.198,45.967,170.311,0.543,0.393,0.025,0.124,0.544,0.183,0.467,-1.62e-4,0,0.056,0.879,0.823,-0.002,1009.07,0.001,340.249,0.185,6.4,32.17
1.079,0.76,2872.347,686.126,0.289,0.003,62.185,45.963,170.132,0.543,0.393,0.025,0.124,0.544,0.192,0.488,-1.243e-5,0,0.055,0.879,0.824,-0.002,1009.046,0.001,340.248,0.186,6.4,32.17
1.082,0.793,2872.028,685.808,0.289,0.003,62.172,45.96,169.953,0.543,0.393,0.025,0.125,0.544,0.2,0.51,4.501e-4,0,0.055,0.879,0.824,-0.002,1009.021,0.001,340.247,0.186,6.4,32.17
1.086,0.827,2871.709,685.489,0.289,0.003,62.159,45.956,169.773,0.544,0.393,0.026,0.125,0.545,0.209,0.531,1.353e-4,0,0.055,0.879,0.825,-0.002,1008.997,0.001,340.246,0.187,6.4,32.17
1.089,0.861,2871.389,685.168,0.289,0.003,62.145,45.953,169.593,0.544,0.393,0.026,0.125,0.545,0.218,0.552,-2.014e-4,0,0.054,0.879,0.825,-0.002,1008.972,0.001,340.245,0.187,6.4,32.17
1.092,0.894,2871.068,684.848,0.289,0.003,62.132,45.949,169.413,0.544,0.393,0.026,0.125,0.545,0.226,0.574,2.799e-5,0,0.054,0.879,0.825,-0.002,1008.947,0.001,340.244,0.188,6.4,32.17
1.096,0.927,2870.747,684.526,0.289,0.003,62.119,45.945,169.232,0.544,0.393,0.026,0.125,0.545,0.235,0.596,3.512e-5,0,0.053,0.879,0.826,-0.002,1008.923,0.001,340.244,0.188,6.4,32.17
1.099,0.96,2870.424,684.204,0.289,0.003,62.106,45.942,169.05,0.544,0.393,0.026,0.125,0.545,0.243,0.617,3.639e-4,0,0.053,0.879,0.826,-0.002,1008.898,0.001,340.243,0.189,6.4,32.17
1.102,0.987,2870.101,683.88,0.289,0.003,62.095,45.938,168.868,0.544,0.393,0.026,0.125,0.545,0.25,0.634,-1.209e-4,0,0.053,0.879,0.827,-0.002,1008.872,0.001,340.242,0.189,6.4,32.17
1.106,1.01,2869.777,683.556,0.289,0.003,62.086,45.934,168.686,0.544,0.393,0.026,0.125,0.546,0.256,0.649,-3.503e-4,0,0.052,0.879,0.827,-0.002,1008.847,0.001,340.241,0.19,6.4,32.17
1.109,1.034,2869.452,683.232,0.289,0.003,62.076,45.931,168.503,0.544,0.393,0.026,0.125,0.546,0.262,0.664,-4.116e-4,0,0.052,0.879,0.827,-0.002,1008.822,0.001,340.24,0.19,6.4,32.17
1.112,1.056,2869.127,682.906,0.289,0.003,62.068,45.927,168.32,0.544,0.393,0.026,0.125,0.546,0.268,0.678,-3.804e-5,0,0.052,0.879,0.828,-0.002,1008.796,0.001,340.239,0.191,6.4,32.17
1.116,1.077,2868.801,682.58,0.289,0.003,62.059,45.923,168.137,0.544,0.393,0.026,0.125,0.546,0.274,0.692,1.358e-4,0,0.051,0.879,0.828,-0.001,1008.771,0.001,340.238,0.191,6.4,32.17
1.119,1.097,2868.474,682.254,0.289,0.003,62.051,45.92,167.953,0.544,0.393,0.026,0.125,0.546,0.279,0.704,1.647e-4,0,0.051,0.879,0.829,-0.001,1008.745,0.001,340.238,0.192,6.4,32.17
1.123,1.117,2868.147,681.926,0.289,0.003,62.043,45.916,167.768,0.544,0.393,0.026,0.125,0.546,0.284,0.718,9.4e-5,0,0.05,0.879,0.829,-0.001,1008.719,0.001,340.237,0.192,6.4,32.17
1.126,1.135,2867.818,681.598,0.289,0.003,62.036,45.912,167.584,0.544,0.393,0.026,0.125,0.546,0.289,0.729,8.495e-5,0,0.05,0.879,0.829,-0.001,1008.693,0.001,340.236,0.192,6.4,32.17
1.129,1.152,2867.489,681.269,0.289,0.003,62.029,45.909,167.398,0.544,0.393,0.026,0.125,0.546,0.293,0.74,-2.739e-4,0,0.05,0.879,0.83,-0.001,1008.667,0.001,340.235,0.193,6.4,32.17
1.133,1.168,2867.159,680.939,0.289,0.003,62.022,45.905,167.213,0.544,0.393,0.026,0.125,0.547,0.298,0.75,1.451e-4,0,0.049,0.879,0.83,-9.52e-4,1008.641,0.001,340.234,0.193,6.4,32.17
1.136,1.183,2866.829,680.608,0.289,0.003,62.016,45.901,167.027,0.544,0.393,0.026,0.125,0.547,0.301,0.76,-2.159e-4,0,0.049,0.88,0.83,-8.489e-4,1008.614,0.001,340.233,0.194,6.4,32.17
1.14,1.196,2866.498,680.277,0.288,0.003,62.011,45.897,166.84,0.544,0.393,0.026,0.125,0.547,0.305,0.769,-4.824e-5,0,0.049,0.88,0.831,-7.489e-4,1008.588,0.001,340.232,0.194,6.4,32.17
1.143,1.208,2866.166,679.945,0.288,0.003,62.006,45.894,166.653,0.545,0.393,0.026,0.125,0.547,0.308,0.776,-4.854e-4,0,0.048,0.88,0.831,-6.528e-4,1008.561,0.001,340.231,0.195,6.4,32.17
1.146,1.219,2865.833,679.612,0.288,0.003,62.002,45.89,166.466,0.545,0.393,0.026,0.125,0.547,0.311,0.782,3.425e-4,0,0.048,0.88,0.832,-5.613e-4,1008.535,0.001,340.231,0.195,6.4,32.17
1.15,1.228,2865.5,679.279,0.288,0.003,61.998,45.886,166.278,0.545,0.393,0.026,0.125,0.547,0.313,0.789,3.703e-4,0,0.048,0.88,0.832,-4.751e-4,1008.508,0.001,340.23,0.196,6.4,32.17
1.153,1.227,2865.165,678.945,0.288,0.003,61.998,45.882,166.09,0.545,0.393,0.026,0.125,0.547,0.313,0.789,3.889e-4,0,0.047,0.88,0.832,-3.966e-4,1008.481,0.001,340.229,0.196,6.4,32.17
1.157,1.225,2864.83,678.61,0.288,0.003,61.999,45.879,165.902,0.545,0.393,0.026,0.125,0.547,0.313,0.788,-6.996e-5,0,0.047,0.88,0.833,-3.248e-4,1008.454,0.001,340.228,0.197,6.4,32.17
1.16,1.222,2864.495,678.274,0.288,0.003,62,45.875,165.713,0.545,0.393,0.027,0.125,0.547,0.312,0.785,-1.431e-4,0,0.047,0.88,0.833,-2.597e-4,1008.427,0.001,340.227,0.197,6.4,32.17
1.164,1.217,2864.158,677.938,0.288,0.003,62.001,45.871,165.524,0.545,0.393,0.027,0.125,0.547,0.31,0.782,-4.752e-4,0,0.046,0.88,0.833,-2.017e-4,1008.399,0.001,340.226,0.198,6.4,32.17
1.167,1.211,2863.821,677.601,0.288,0.003,62.003,45.867,165.334,0.545,0.393,0.027,0.125,0.547,0.309,0.779,-3.756e-4,0,0.046,0.88,0.834,-1.509e-4,1008.372,0.001,340.225,0.198,6.4,32.17
1.171,1.204,2863.484,677.263,0.288,0.003,62.006,45.863,165.144,0.545,0.393,0.027,0.125,0.547,0.307,0.774,7.135e-5,0,0.046,0.88,0.834,-1.075e-4,1008.344,0.001,340.224,0.199,6.4,32.17
1.174,1.195,2863.145,676.925,0.288,0.003,62.009,45.86,164.953,0.545,0.393,0.027,0.125,0.547,0.305,0.768,-4.446e-4,0,0.045,0.88,0.834,-7.146e-5,1008.317,0.001,340.223,0.199,6.4,32.17
1.178,1.185,2862.806,676.586,0.288,0.003,62.013,45.856,164.763,0.545,0.393,0.027,0.125,0.547,0.302,0.762,-3.876e-4,0,0.045,0.88,0.835,-4.284e-5,1008.289,0.001,340.222,0.2,6.4,32.17
1.181,1.173,2862.466,676.246,0.288,0.003,62.018,45.852,164.571,0.545,0.393,0.027,0.125,0.547,0.299,0.755,3.317e-4,0,0.045,0.88,0.835,-2.159e-5,1008.261,0.001,340.221,0.2,6.4,32.17
1.186,1.156,2862.011,675.79,0.288,0.003,62.024,45.847,164.315,0.545,0.393,0.027,0.125,0.548,0.294,0.744,6.418e-5,0,0.044,0.88,0.835,-4.538e-6,1008.223,0.001,340.22,0.201,6.4,32.17
1.19,1.141,2861.712,675.492,0.288,0.003,62.03,45.843,164.139,0.545,0.393,0.027,0.125,0.548,0.29,0.734,-2.587e-4,0,0.044,0.88,0.836,-7.119e-8,1008.195,0.001,340.219,0.201,6.4,32.17
1.193,1.125,2861.413,675.193,0.288,0.003,62.036,45.84,163.962,0.546,0.393,0.027,0.125,0.548,0.286,0.725,-3.288e-4,0,0.044,0.88,0.836,2.487e-6,1008.167,0.001,340.218,0.202,6.4,32.17
1.197,1.107,2861.113,674.893,0.288,0.003,62.043,45.837,163.785,0.546,0.393,0.027,0.125,0.548,0.282,0.713,-7.628e-5,0,0.043,0.88,0.836,1.154e-5,1008.138,0.001,340.217,0.202,6.4,32.17
1.2,1.089,2860.813,674.592,0.288,0.003,62.05,45.833,163.608,0.546,0.393,0.027,0.125,0.548,0.277,0.702,-3.326e-4,0,0.043,0.88,0.837,2.701e-5,1008.11,0.001,340.216,0.203,6.4,32.17
1.204,1.08,2860.512,674.291,0.288,0.003,62.053,45.83,163.43,0.546,0.393,0.027,0.125,0.548,0.275,0.696,7.293e-5,0,0.043,0.88,0.837,5.028e-5,1008.081,0.001,340.215,0.203,6.4,32.17
1.207,1.069,2860.21,673.989,0.288,0.003,62.058,45.826,163.252,0.546,0.393,0.027,0.125,0.548,0.272,0.689,-3.551e-4,0,0.043,0.88,0.837,8.045e-5,1008.052,0.001,340.214,0.204,6.4,32.17
1.211,1.057,2859.907,673.687,0.288,0.003,62.063,45.823,163.074,0.546,0.393,0.027,0.125,0.548,0.269,0.681,9.661e-5,0,0.042,0.88,0.838,1.173e-4,1008.023,0.001,340.213,0.204,6.4,32.17
1.214,1.043,2859.604,673.383,0.288,0.003,62.069,45.82,162.895,0.546,0.393,0.027,0.125,0.548,0.265,0.673,1.296e-4,0,0.042,0.88,0.838,1.604e-4,1007.994,0.001,340.212,0.204,6.4,32.17
1.218,1.027,2859.3,673.079,0.288,0.003,62.075,45.816,162.715,0.546,0.393,0.027,0.125,0.548,0.261,0.663,-2.671e-4,0,0.042,0.88,0.838,2.095e-4,1007.964,0.001,340.211,0.205,6.4,32.17
1.222,1.01,2858.995,672.774,0.288,0.003,62.082,45.813,162.535,0.546,0.393,0.027,0.125,0.548,0.256,0.652,-1.363e-4,0,0.041,0.88,0.839,2.641e-4,1007.935,0.001,340.21,0.205,6.4,32.17
1.225,0.992,2858.689,672.469,0.288,0.003,62.089,45.809,162.355,0.546,0.393,0.028,0.126,0.548,0.252,0.64,-3.761e-4,0,0.041,0.88,0.839,3.236e-4,1007.905,0.001,340.209,0.206,6.4,32.17
1.229,0.972,2858.383,672.162,0.288,0.003,62.097,45.806,162.174,0.546,0.393,0.028,0.126,0.548,0.247,0.627,2.953e-4,0,0.041,0.88,0.839,3.877e-4,1007.876,0.001,340.208,0.206,6.4,32.17
1.233,0.951,2858.076,671.855,0.288,0.003,62.106,45.802,161.993,0.546,0.393,0.028,0.126,0.548,0.241,0.613,-1.534e-4,0,0.041,0.88,0.84,4.555e-4,1007.846,0.001,340.207,0.207,6.4,32.17
1.236,0.928,2857.768,671.548,0.288,0.003,62.116,45.799,161.812,0.546,0.393,0.028,0.126,0.548,0.235,0.599,-2.244e-4,0,0.04,0.88,0.84,5.264e-4,1007.816,0.001,340.206,0.207,6.4,32.17
1.24,0.904,2857.46,671.239,0.287,0.003,62.125,45.795,161.63,0.547,0.393,0.028,0.126,0.548,0.229,0.583,4.003e-4,0,0.04,0.88,0.84,5.997e-4,1007.786,0.001,340.205,0.208,6.4,32.17
1.243,0.879,2857.151,670.93,0.287,0.003,62.136,45.792,161.447,0.547,0.393,0.028,0.126,0.548,0.222,0.567,-3.827e-5,0,0.04,0.88,0.841,6.746e-4,1007.755,0.001,340.204,0.208,6.4,32.17
1.247,0.852,2856.841,670.62,0.287,0.003,62.147,45.788,161.264,0.547,0.393,0.028,0.126,0.548,0.216,0.55,1.515e-4,0,0.039,0.88,0.841,7.5e-4,1007.725,0.001,340.203,0.209,6.4,32.17
1.251,0.823,2856.53,670.309,0.287,0.003,62.159,45.785,161.081,0.547,0.393,0.028,0.126,0.548,0.208,0.532,-7.163e-5,0,0.039,0.88,0.841,8.245e-4,1007.694,0.001,340.202,0.209,6.4,32.17
1.255,0.79,2856.219,669.998,0.287,0.003,62.173,45.781,160.897,0.547,0.393,0.028,0.126,0.548,0.2,0.51,-2.643e-4,0,0.039,0.88,0.842,8.96e-4,1007.664,0.001,340.201,0.21,6.4,32.17
1.258,0.755,2855.906,669.686,0.287,0.003,62.187,45.778,160.713,0.547,0.393,0.028,0.126,0.548,0.191,0.488,4.849e-4,0,0.039,0.88,0.842,9.65e-4,1007.633,0.001,340.2,0.21,6.4,32.17
1.262,0.72,2855.594,669.373,0.287,0.003,62.202,45.774,160.529,0.547,0.393,0.028,0.126,0.548,0.182,0.465,-8.391e-5,0,0.038,0.88,0.842,0.001,1007.602,0.001,340.199,0.211,6.4,32.17
1.266,0.684,2855.28,669.06,0.287,0.003,62.217,45.771,160.344,0.547,0.393,0.028,0.126,0.548,0.172,0.442,2.007e-4,0,0.038,0.88,0.842,0.001,1007.571,0.001,340.198,0.211,6.4,32.17
1.269,0.647,2854.966,668.746,0.287,0.003,62.232,45.767,160.158,0.547,0.393,0.028,0.126,0.548,0.163,0.418,-1.007e-4,0,0.038,0.88,0.843,0.001,1007.54,0.001,340.197,0.212,6.4,32.17
1.273,0.609,2854.651,668.431,0.287,0.003,62.248,45.763,159.973,0.547,0.393,0.028,0.126,0.548,0.153,0.393,-3.635e-4,0,0.038,0.88,0.843,0.001,1007.508,0.001,340.196,0.212,6.4,32.17
1.277,0.571,2854.336,668.115,0.287,0.003,62.264,45.76,159.786,0.547,0.393,0.028,0.126,0.548,0.144,0.368,1.084e-4,0,0.037,0.881,0.843,0.001,1007.477,0.001,340.195,0.213,6.4,32.17
1.281,0.533,2854.02,667.799,0.287,0.003,62.28,45.756,159.6,0.547,0.393,0.028,0.126,0.548,0.134,0.344,2.837e-4,0,0.037,0.881,0.843,0.001,1007.445,0.001,340.194,0.213,6.4,32.17
1.284,0.494,2853.703,667.482,0.287,0.003,62.296,45.753,159.413,0.547,0.393,0.028,0.126,0.548,0.124,0.319,-8.7e-5,0,0.037,0.881,0.844,0.001,1007.413,0.001,340.193,0.214,6.4,32.17
1.288,0.455,2853.385,667.165,0.287,0.003,62.313,45.749,159.226,0.548,0.393,0.029,0.126,0.548,0.114,0.294,-2.901e-4,0,0.037,0.881,0.844,0.001,1007.381,0.001,340.192,0.214,6.4,32.17
1.292,0.417,2853.067,666.847,0.287,0.003,62.329,45.745,159.038,0.548,0.393,0.029,0.126,0.548,0.104,0.27,-1.844e-4,0,0.036,0.881,0.844,0.001,1007.349,0.001,340.191,0.215,6.4,32.17
1.296,0.378,2852.748,666.528,0.287,0.003,62.346,45.742,158.85,0.548,0.393,0.029,0.126,0.548,0.095,0.244,4.121e-4,0,0.036,0.881,0.845,0.001,1007.317,0.001,340.19,0.215,6.4,32.17
1.299,0.341,2852.429,666.208,0.287,0.003,62.362,45.738,158.661,0.548,0.393,0.029,0.126,0.548,0.085,0.221,-4.039e-4,0,0.036,0.881,0.845,0.001,1007.284,0.001,340.189,0.216,6.4,32.17
1.303,0.316,2852.108,665.888,0.287,0.003,62.373,45.735,158.472,0.548,0.393,0.029,0.126,0.548,0.079,0.204,-1.233e-4,0,0.036,0.881,0.845,9.992e-4,1007.252,0.001,340.187,0.216,6.4,32.17
1.307,0.297,2851.787,665.567,0.287,0.003,62.382,45.731,158.283,0.548,0.393,0.029,0.126,0.548,0.074,0.192,-8.769e-5,0,0.035,0.881,0.845,7.979e-4,1007.219,0.001,340.186,0.217,6.4,32.17
1.311,0.282,2851.465,665.245,0.287,0.003,62.387,45.727,158.093,0.548,0.393,0.029,0.126,0.548,0.07,0.183,3.463e-4,0,0.035,0.881,0.846,5.622e-4,1007.186,0.001,340.185,0.217,6.4,32.17
1.315,0.273,2851.142,664.922,0.287,0.003,62.39,45.724,157.902,0.548,0.393,0.029,0.126,0.548,0.068,0.177,-1.415e-4,0,0.035,0.881,0.846,3.242e-4,1007.153,0.001,340.184,0.218,6.4,32.17
1.318,0.27,2850.819,664.598,0.287,0.003,62.388,45.72,157.711,0.548,0.393,0.029,0.126,0.548,0.067,0.175,-2.064e-4,0,0.035,0.881,0.846,1.292e-4,1007.12,0.001,340.183,0.218,6.4,32.17
1.322,0.273,2850.494,664.273,0.287,0.003,62.384,45.716,157.52,0.548,0.393,0.029,0.126,0.548,0.068,0.177,-2.001e-5,0,0.034,0.881,0.847,1.833e-5,1007.087,0.001,340.182,0.219,6.4,32.17
1.326,0.284,2850.168,663.948,0.287,0.003,62.376,45.712,157.327,0.548,0.393,0.029,0.126,0.548,0.071,0.185,-3.97e-4,0,0.034,0.881,0.847,-7.151e-6,1007.053,0.001,340.181,0.219,6.4,32.17
1.33,0.301,2849.842,663.621,0.287,0.003,62.366,45.709,157.135,0.548,0.393,0.029,0.126,0.549,0.075,0.196,2.454e-4,0,0.034,0.881,0.847,-8.11e-5,1007.02,0.001,340.18,0.22,6.4,32.17
1.334,0.323,2849.515,663.294,0.287,0.003,62.356,45.705,156.942,0.548,0.393,0.029,0.126,0.549,0.081,0.21,4.582e-4,0,0.034,0.881,0.847,-2.083e-4,1006.986,0.001,340.179,0.22,6.4,32.17
1.338,0.349,2849.187,662.966,0.287,0.003,62.344,45.701,156.748,0.549,0.393,0.029,0.126,0.549,0.087,0.228,4.757e-4,0,0.033,0.881,0.848,-3.564e-4,1006.952,0.001,340.177,0.221,6.4,32.17
1.342,0.379,2848.858,662.637,0.287,0.003,62.332,45.697,156.554,0.549,0.393,0.029,0.126,0.549,0.095,0.247,-6.258e-5,0,0.033,0.881,0.848,-5.02e-4,1006.918,0.001,340.176,0.221,6.4,32.17
